GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
750528777,20180425,201804,2018,2018.3151,MNCUSA,CRANE COMPANY,USA,,,,,MNC,,,USA,UNITED STATES,USA,,,,,,,,0,13,13,1,1,0.4,1,1,1,-1.492537313,2,"California, United States",US,USCA,36.17,-119.746,CA,3,"Salida, California, United States",US,USCA,37.7058,-121.085,1659792,3,"Salida, California, United States",US,USCA,37.7058,-121.085,1659792,20180425,http://www.wmcactionnews5.com/story/38032755/911-call-from-accused-murderer-reveals-taylor-swift-obsession
750554535,20180425,201804,2018,2018.3151,MNCUSA,CRANE COMPANY,USA,,,,,MNC,,,USA,COLORADO,USA,,,,,,,,0,10,10,1,1,0,6,1,6,-7.124010554,2,"Colorado, United States",US,USCO,39.0646,-105.327,CO,2,"Colorado, United States",US,USCO,39.0646,-105.327,CO,2,"Colorado, United States",US,USCO,39.0646,-105.327,CO,20180425,https://www.theaustralian.com.au/news/latest-news/judge-revokes-bond-for-nashville-suspect/news-story/0077ac787e6f4ca918a5fa23d6b5474f?nk=bac81858d9f9fb608ab14f8368a4f6fa-1524625370
750554534,20180425,201804,2018,2018.3151,MNCUSA,CRANE COMPANY,USA,,,,,MNC,,,USA,UNITED STATES,USA,,,,,,,,0,10,10,1,1,0,2,1,2,-7.124010554,3,"Nashville, Tennessee, United States",US,USTN,36.1659,-86.7844,1652484,2,"Colorado, United States",US,USCO,39.0646,-105.327,CO,2,"Colorado, United States",US,USCO,39.0646,-105.327,CO,20180425,https://www.theaustralian.com.au/news/latest-news/judge-revokes-bond-for-nashville-suspect/news-story/0077ac787e6f4ca918a5fa23d6b5474f?nk=bac81858d9f9fb608ab14f8368a4f6fa-1524625370
750787251,20180425,201804,2018,2018.3151,MNCUSA,CRANE COMPANY,USA,,,,,MNC,,,COP,POLICE,,,,,,COP,,,0,13,13,1,1,0.4,4,1,4,-2.48447205,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20180425,https://capitolfax.com/2018/04/25/bill-surfaces-to-kinda-address-reinking-gun-issue/
750787252,20180425,201804,2018,2018.3151,MNCUSA,CRANE COMPANY,USA,,,,,MNC,,,COP,POLICE,,,,,,COP,,,0,13,13,1,1,0.4,1,1,1,-2.48447205,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,2,"Illinois, United States",US,USIL,40.3363,-89.0022,IL,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20180425,https://capitolfax.com/2018/04/25/bill-surfaces-to-kinda-address-reinking-gun-issue/
750734144,20180425,201804,2018,2018.3151,MNCUSA,CRANE COMPANY,USA,,,,,MNC,,,USAMED,THE ASSOCIATED PRESS,USA,,,,,MED,,,1,13,13,1,1,0.4,3,1,3,-8.426966292,3,"Brentwood, Illinois, United States",US,USIL,42.1528,-88.0481,2038073,3,"Brentwood, Illinois, United States",US,USIL,42.1528,-88.0481,2038073,3,"Brentwood, Illinois, United States",US,USIL,42.1528,-88.0481,2038073,20180425,http://www.foxnews.com/us/2018/04/25/waffle-house-shooters-ex-bosses-urged-fbi-to-keep-him-in-custody-after-white-house-incident.html
750554533,20180425,201804,2018,2018.3151,MNCUSA,CRANE COMPANY,USA,,,,,MNC,,,USA,UNITED STATES,USA,,,,,,,,0,10,10,1,1,0,2,1,2,-7.124010554,3,"Nashville, Tennessee, United States",US,USTN,36.1659,-86.7844,1652484,3,"Nashville, Tennessee, United States",US,USTN,36.1659,-86.7844,1652484,3,"Nashville, Tennessee, United States",US,USTN,36.1659,-86.7844,1652484,20180425,https://www.theaustralian.com.au/news/latest-news/judge-revokes-bond-for-nashville-suspect/news-story/0077ac787e6f4ca918a5fa23d6b5474f?nk=bac81858d9f9fb608ab14f8368a4f6fa-1524625370
750515012,20180425,201804,2018,2018.3151,MNCUSA,CRANE COMPANY,USA,,,,,MNC,,,USA,UNITED STATES,USA,,,,,,,,0,42,42,4,1,1.9,4,1,4,-5.274725275,3,"Nashville, Tennessee, United States",US,USTN,36.1659,-86.7844,1652484,3,"Nashville, Tennessee, United States",US,USTN,36.1659,-86.7844,1652484,3,"Nashville, Tennessee, United States",US,USTN,36.1659,-86.7844,1652484,20180425,https://www.azcentral.com/story/news/nation-now/2018/04/24/waffle-house-shooting-travis-reinking-manhunt/545009002/
750697832,20180425,201804,2018,2018.3151,MNCUSA,DELTA AIR LINES,USA,,,,,MNC,,,,,,,,,,,,,0,55,55,5,1,7,10,1,10,-3.201970443,0,,,,,,,0,,,,,,,0,,,,,,,20180425,https://nypost.com/2018/04/25/delta-apologizes-for-tying-woman-with-ms-to-wheelchair/
750711470,20180425,201804,2018,2018.3151,MNCUSA,DELTA AIR LINES,USA,,,,,MNC,,,MNCUSALAB,DELTA AIR LINES,USA,,,,,MNC,LAB,,1,111,111,11,3,-2,5,1,5,-5.194805195,0,,,,,,,0,,,,,,,0,,,,,,,20180425,http://www.startribune.com/family-delta-tied-woman-with-disability-to-wheelchair/480818021/
750783699,20180425,201804,2018,2018.3151,MNCUSA,DELTA AIR LINES,USA,,,,,MNC,,,BUS,AIRLINE,,,,,,BUS,,,1,190,190,19,4,-10,10,1,10,-5.369127517,1,Mexico,MX,MX,23,-102,MX,1,Mexico,MX,MX,23,-102,MX,1,Mexico,MX,MX,23,-102,MX,20180425,http://freerepublic.com/focus/f-chat/3650343/posts
750515002,20180425,201804,2018,2018.3151,MNCUSA,DISNEY,USA,,,,,MNC,,,,,,,,,,,,,1,60,60,6,2,6,65,7,65,2.544217346,0,,,,,,,0,,,,,,,0,,,,,,,20180425,http://www.wishtv.com/national/disney-world-hiring-3500-people-offering-signing-bonuses-up-to-3000/1138142567
750768530,20180425,201804,2018,2018.3151,MNCUSA,DISNEY,USA,,,,,MNC,,,,,,,,,,,,,1,12,12,1,1,-0.4,30,3,30,-0.233007733,0,,,,,,,0,,,,,,,0,,,,,,,20180425,https://www.lmtonline.com/entertainment/the-wrap/article/What-Does-Comcast-s-31-Billion-Sky-Bid-Mean-12864400.php
750515005,20180425,201804,2018,2018.3151,MNCUSA,DISNEY,USA,,,,,MNC,,,BUS,COMPANY,,,,,,BUS,,,1,36,36,3,1,4,30,4,30,4.243872621,0,,,,,,,0,,,,,,,0,,,,,,,20180425,http://www.wishtv.com/national/disney-world-hiring-3500-people-offering-signing-bonuses-up-to-3000/1138142567
750761075,20180425,201804,2018,2018.3151,MNCUSA,DISNEY,USA,,,,,MNC,,,,,,,,,,,,,1,130,130,13,3,-4.4,20,2,20,0.607235142,0,,,,,,,0,,,,,,,0,,,,,,,20180425,https://www.accessonline.com/articles/disney-channel-reveals-cast-live-action-kim-possible-help-original-stars-christy-carlson-romano-will-friedle/
750806871,20180425,201804,2018,2018.3151,MNCUSA,DISNEY,USA,,,,,MNC,,,,,,,,,,,,,0,164,164,16,4,-7,5,1,5,-0.21691974,0,,,,,,,0,,,,,,,0,,,,,,,20180425,https://www.gizmodo.com.au/2018/04/the-incredible-avengers-infinity-war-lives-up-to-all-the-hype/
750515006,20180425,201804,2018,2018.3151,MNCUSA,DISNEY,USA,,,,,MNC,,,BUS,BANK,,,,,,BUS,,,1,84,84,8,2,7,10,2,10,3.652238072,0,,,,,,,0,,,,,,,0,,,,,,,20180425,http://www.dailymail.co.uk/tvshowbiz/article-5653675/Tyra-Banks-reveals-Lindsay-Lohan-play-role-Life-Size-2.html
750580096,20180425,201804,2018,2018.3151,MNCUSA,DISNEY,USA,,,,,MNC,,,LAB,EMPLOYEE,,,,,,LAB,,,1,20,20,2,1,3,10,1,10,3.431372549,0,,,,,,,0,,,,,,,0,,,,,,,20180425,http://spacecoastdaily.com/2018/04/employment-walt-disney-world-resort-hiring-over-3500-employees-offering-bonuses-up-to-3000/
750783691,20180425,201804,2018,2018.3151,MNCUSA,DISNEY,USA,,,,,MNC,,,,,,,,,,,,,1,17,17,1,1,0,5,1,5,1.704545455,2,"Arkansas, United States",US,USAR,34.9513,-92.3809,AR,0,,,,,,,2,"Arkansas, United States",US,USAR,34.9513,-92.3809,AR,20180425,http://www.areawidenews.com/story/2507289.html
750692597,20180425,201804,2018,2018.3151,MNCUSA,DISNEY,USA,,,,,MNC,,,,,,,,,,,,,1,84,84,8,2,7,6,1,6,0.714285714,1,Canada,CA,CA,60,-96,CA,0,,,,,,,1,Canada,CA,CA,60,-96,CA,20180425,http://www.travelmarketreport.com/articles/Annual-Disney-Dining-Promotions-Keep-Agents-Up-After-Hours
750738676,20180425,201804,2018,2018.3151,MNCUSA,DISNEY,USA,,,,,MNC,,,,,,,,,,,,,1,84,84,8,2,7,30,2,30,2.962962963,2,"California, United States",US,USCA,36.17,-119.746,CA,0,,,,,,,2,"California, United States",US,USCA,36.17,-119.746,CA,20180425,http://spectrumlocalnews.com/nys/binghamton/attractions/2018/04/25/disney-releases-rainbow-mickey-mouse-ears-ahead-of-pride
750729241,20180425,201804,2018,2018.3151,MNCUSA,DISNEY,USA,,,,,MNC,,,,,,,,,,,,,0,30,30,3,1,4,3,1,3,1.561561562,1,France,FR,FR,46,2,FR,0,,,,,,,1,France,FR,FR,46,2,FR,20180425,https://www.spoilertv.com/2017/01/movies-dumbo-news-roundup.html
750729244,20180425,201804,2018,2018.3151,MNCUSA,DISNEY,USA,,,,,MNC,,,,,,,,,,,,,0,46,46,4,1,7,6,1,6,1.561561562,1,France,FR,FR,46,2,FR,0,,,,,,,1,France,FR,FR,46,2,FR,20180425,https://www.spoilertv.com/2017/01/movies-dumbo-news-roundup.html
750816318,20180425,201804,2018,2018.3151,MNCUSA,DISNEY,USA,,,,,MNC,,,,,,,,,,,,,1,36,36,3,1,4,3,1,3,0.888099467,1,India,IN,IN,20,77,IN,0,,,,,,,1,India,IN,IN,20,77,IN,20180425,http://www.startribune.com/addition-of-fox-studios-to-test-disney-s-anti-smoking-policy/480870591/
750548919,20180425,201804,2018,2018.3151,MNCUSA,DISNEY,USA,,,,,MNC,,,,,,,,,,,,,1,20,20,2,1,3,5,1,5,0,1,South Korea,KS,KS,37,127.5,KS,0,,,,,,,1,South Korea,KS,KS,37,127.5,KS,20180425,http://www.darkhorizons.com/disney-shows-dumbo-aladdin-solo-clips/
750657340,20180425,201804,2018,2018.3151,MNCUSA,DISNEY,USA,,,,,MNC,,,,,,,,,,,,,1,10,10,1,1,0,3,1,3,0.806451613,1,South Korea,KS,KS,37,127.5,KS,0,,,,,,,1,South Korea,KS,KS,37,127.5,KS,20180425,http://www.dailymail.co.uk/wires/ap/article-5653169/Disney-shows-Han-Solo-Lando-meet-CinemaCon.html
750657345,20180425,201804,2018,2018.3151,MNCUSA,DISNEY,USA,,,,,MNC,,,,,,,,,,,,,1,42,42,4,1,1.9,3,1,3,0.806451613,1,South Korea,KS,KS,37,127.5,KS,0,,,,,,,1,South Korea,KS,KS,37,127.5,KS,20180425,http://www.dailymail.co.uk/wires/ap/article-5653169/Disney-shows-Han-Solo-Lando-meet-CinemaCon.html
750761070,20180425,201804,2018,2018.3151,MNCUSA,DISNEY,USA,,,,,MNC,,,,,,,,,,,,,0,20,20,2,1,3,5,1,5,-2.123142251,2,"Minnesota, United States",US,USMN,45.7326,-93.9196,MN,0,,,,,,,2,"Minnesota, United States",US,USMN,45.7326,-93.9196,MN,20180425,https://medium.com/s/unrulybodies/the-body-plagued-by-little-bloodsuckers-8666b31e2d37
750657341,20180425,201804,2018,2018.3151,MNCUSA,DISNEY,USA,,,,,MNC,,,,,,,,,,,,,1,10,10,1,1,0,10,1,10,2.941176471,2,"Nevada, United States",US,USNV,38.4199,-117.122,NV,0,,,,,,,2,"Nevada, United States",US,USNV,38.4199,-117.122,NV,20180425,https://www.her.ie/entertainment/first-look-live-action-dumbo-movie-cute-400487
750536014,20180425,201804,2018,2018.3151,MNCUSA,DISNEY,USA,,,,,MNC,,,,,,,,,,,,,0,20,20,2,1,3,20,2,20,2.134045333,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,0,,,,,,,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20180425,http://www.newindianexpress.com/entertainment/english/2018/apr/25/avengers-infinity-war-isnt-just-a-film-its-a-life-event-bikram-duggal-1805894.html
750806868,20180425,201804,2018,2018.3151,MNCUSA,DISNEY,USA,,,,,MNC,,,,,,,,,,,,,0,111,111,11,3,-2,6,2,6,0.237096091,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,0,,,,,,,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20180425,http://www.staradvertiser.com/2018/04/25/nyt/smoking-is-off-limits-at-disney-what-will-that-mean-with-fox-in-the-fold/
750729243,20180425,201804,2018,2018.3151,MNCUSA,DISNEY,USA,,,,,MNC,,,,,,,,,,,,,0,43,43,4,1,2.8,6,1,6,0.506329114,2,"Oregon, United States",US,USOR,44.5672,-122.127,OR,0,,,,,,,2,"Oregon, United States",US,USOR,44.5672,-122.127,OR,20180425,http://money.cnn.com/2018/04/25/technology/pacific-newsletter/
750697829,20180425,201804,2018,2018.3151,MNCUSA,DISNEY,USA,,,,,MNC,,,,,,,,,,,,,0,10,10,1,1,0,579,96,579,-0.422919951,1,United Kingdom,UK,UK,54,-4,UK,0,,,,,,,1,United Kingdom,UK,UK,54,-4,UK,20180425,http://www.dailymail.co.uk/wires/pa/article-5656341/Comcast-sparks-prospect-bidding-war-Sky-gatecrashing-Fox-deal.html
750816320,20180425,201804,2018,2018.3151,MNCUSA,DISNEY,USA,,,,,MNC,,,,,,,,,,,,,0,40,40,4,1,1,3,1,3,0.888099467,1,United Kingdom,UK,UK,54,-4,UK,0,,,,,,,1,United Kingdom,UK,UK,54,-4,UK,20180425,http://www.startribune.com/addition-of-fox-studios-to-test-disney-s-anti-smoking-policy/480870591/
750742069,20180425,201804,2018,2018.3151,MNCUSA,DISNEY,USA,,,,,MNC,,,,,,,,,,,,,0,51,51,5,1,3.4,15,3,15,1.025253142,1,United Kingdom,UK,UK,54,-4,UK,0,,,,,,,1,United Kingdom,UK,UK,54,-4,UK,20180425,https://in.reuters.com/article/sky-m-a-comcast/comcast-confirms-31-bln-bid-for-sky-sparking-battle-with-fox-idINKBN1HW16W
750679417,20180425,201804,2018,2018.3151,MNCUSA,DISNEY,USA,,,,,MNC,,,,,,,,,,,,,1,111,111,11,3,-2,12,2,12,1.589347641,1,United States,US,US,39.828175,-98.5795,US,0,,,,,,,1,United States,US,US,39.828175,-98.5795,US,20180425,https://www.cio.com/article/3269311/retail/toys-r-us-shopper-data-insights-can-give-toy-makers-and-retailers-an-advantage.html
750545962,20180425,201804,2018,2018.3151,MNCUSA,DISNEY,USA,,,,,MNC,,,,,,,,,,,,,1,20,20,2,1,3,43,5,43,0.784396475,1,United States,US,US,39.828175,-98.5795,US,0,,,,,,,1,United States,US,US,39.828175,-98.5795,US,20180425,http://deadline.com/2018/04/vegas-disney-billion-dollar-hits-warner-bros-cinemacon-1202375782/
750510196,20180425,201804,2018,2018.3151,MNCUSA,DISNEY,USA,,,,,MNC,,,,,,,,,,,,,1,84,84,8,2,7,52,13,52,-1.621912711,1,United States,US,US,39.828175,-98.5795,US,0,,,,,,,1,United States,US,US,39.828175,-98.5795,US,20180425,http://www.njherald.com/article/20180424/AP/304249642
750614582,20180425,201804,2018,2018.3151,MNCUSA,DISNEY,USA,,,,,MNC,,,,,,,,,,,,,0,43,43,4,1,2.8,10,1,10,-2.43902439,2,"Virginia, United States",US,USVA,37.768,-78.2057,VA,0,,,,,,,2,"Virginia, United States",US,USVA,37.768,-78.2057,VA,20180425,http://usa.inquirer.net/11796/deaf-supermarket-employee-punched-customer
750524957,20180425,201804,2018,2018.3151,MNCUSA,DISNEY,USA,,,,,MNC,,,,,,,,,,,,,0,42,42,4,1,1.9,15,3,15,0.284361852,3,"Camp Pendleton, California, United States",US,USCA,33.2103,-117.393,253271,0,,,,,,,3,"Camp Pendleton, California, United States",US,USCA,33.2103,-117.393,253271,20180425,https://www.presstelegram.com/2018/04/24/disneyland-fans-stand-in-line-to-buy-20-popcorn-buckets/
750806864,20180425,201804,2018,2018.3151,MNCUSA,DISNEY,USA,,,,,MNC,,,,,,,,,,,,,0,10,10,1,1,0,7,2,7,0.237096091,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593,0,,,,,,,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593,20180425,http://www.staradvertiser.com/2018/04/25/nyt/smoking-is-off-limits-at-disney-what-will-that-mean-with-fox-in-the-fold/
750806866,20180425,201804,2018,2018.3151,MNCUSA,DISNEY,USA,,,,,MNC,,,,,,,,,,,,,0,40,40,4,1,1,9,2,9,0.454097217,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593,0,,,,,,,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593,20180425,http://www.staradvertiser.com/2018/04/25/nyt/smoking-is-off-limits-at-disney-what-will-that-mean-with-fox-in-the-fold/
750768540,20180425,201804,2018,2018.3151,MNCUSABUS,DISNEY,USA,,,,,MNC,BUS,,,,,,,,,,,,0,51,51,5,1,3.4,10,1,10,3.398058252,3,"Orlando, Florida, United States",US,USFL,28.5383,-81.3792,288240,0,,,,,,,3,"Orlando, Florida, United States",US,USFL,28.5383,-81.3792,288240,20180425,http://sdgln.com/entertainment/2018/04/25/disney-releases-new-rainbow-mouse-ears
750768534,20180425,201804,2018,2018.3151,MNCUSA,DISNEY,USA,,,,,MNC,,,,,,,,,,,,,1,84,84,8,2,7,10,1,10,3.398058252,3,"Orlando, Florida, United States",US,USFL,28.5383,-81.3792,288240,0,,,,,,,3,"Orlando, Florida, United States",US,USFL,28.5383,-81.3792,288240,20180425,http://sdgln.com/entertainment/2018/04/25/disney-releases-new-rainbow-mouse-ears
750545967,20180425,201804,2018,2018.3151,MNCUSA,DISNEY,USA,,,,,MNC,,,,,,,,,,,,,1,130,130,13,3,-4.4,2,1,2,0.917431193,3,"Walt Disney World, Florida, United States",US,USFL,28.4117,-81.5826,292855,0,,,,,,,3,"Walt Disney World, Florida, United States",US,USFL,28.4117,-81.5826,292855,20180425,http://www.fox35orlando.com/news/local-news/brush-fire-burning-near-i-4-and-sr-417
750800736,20180425,201804,2018,2018.3151,MNCUSA,DISNEY,USA,,,,,MNC,,,,,,,,,,,,,1,20,20,2,1,3,10,1,10,1.74563591,3,"Walt Disney World, Florida, United States",US,USFL,28.4117,-81.5826,292855,0,,,,,,,3,"Walt Disney World, Florida, United States",US,USFL,28.4117,-81.5826,292855,20180425,https://www.inquisitr.com/4877723/walt-disney-world-is-hiring-3500-new-cast-members-with-signing-bonuses-up-to-3000/
750800737,20180425,201804,2018,2018.3151,MNCUSA,DISNEY,USA,,,,,MNC,,,,,,,,,,,,,0,110,110,11,3,-2,2,1,2,1.74563591,3,"Walt Disney World, Florida, United States",US,USFL,28.4117,-81.5826,292855,0,,,,,,,3,"Walt Disney World, Florida, United States",US,USFL,28.4117,-81.5826,292855,20180425,https://www.inquisitr.com/4877723/walt-disney-world-is-hiring-3500-new-cast-members-with-signing-bonuses-up-to-3000/
750749625,20180425,201804,2018,2018.3151,MNCUSA,DISNEY,USA,,,,,MNC,,,,,,,,,,,,,1,12,12,1,1,-0.4,6,1,6,0.055218112,3,"Chicago, Illinois, United States",US,USIL,41.85,-87.6501,423587,0,,,,,,,3,"Chicago, Illinois, United States",US,USIL,41.85,-87.6501,423587,20180425,http://deadline.com/print-article/1202374248/
750648467,20180425,201804,2018,2018.3151,MNCUSA,DISNEY,USA,,,,,MNC,,,,,,,,,,,,,0,110,110,11,3,-2,5,1,5,3.476821192,4,"Tokyo, Tokyo, Japan",JA,JA40,35.685,139.751,-246227,0,,,,,,,4,"Tokyo, Tokyo, Japan",JA,JA40,35.685,139.751,-246227,20180425,https://www.losaltosonline.com/news/sections/comment/256-columns/57631-no-shoes-please-popcorn-and-cherry-blossoms
750600350,20180425,201804,2018,2018.3151,MNCUSA,DISNEY,USA,,,,,MNC,,,,,,,,,,,,,1,84,84,8,2,7,11,3,11,1.856095764,3,"Hollywood, California, United States",US,USCA,34.0983,-118.327,1660757,0,,,,,,,3,"Hollywood, California, United States",US,USCA,34.0983,-118.327,1660757,20180425,https://www.independent.ie/entertainment/movies/where-does-avengers-infinity-war-rank-compared-to-other-films-in-marvel-cinematic-universe-36842678.html
750806865,20180425,201804,2018,2018.3151,MNCUSA,DISNEY,USA,,,,,MNC,,,,,,,,,,,,,1,36,36,3,1,4,6,2,6,0.237096091,3,"Hollywood, California, United States",US,USCA,34.0983,-118.327,1660757,0,,,,,,,3,"Hollywood, California, United States",US,USCA,34.0983,-118.327,1660757,20180425,http://www.staradvertiser.com/2018/04/25/nyt/smoking-is-off-limits-at-disney-what-will-that-mean-with-fox-in-the-fold/
750622538,20180425,201804,2018,2018.3151,MNCUSA,DISNEY,USA,,,,,MNC,,,,,,,,,,,,,1,42,42,4,1,1.9,8,2,8,3.357357203,3,"Hollywood, California, United States",US,USCA,34.0983,-118.327,1660757,0,,,,,,,3,"Hollywood, California, United States",US,USCA,34.0983,-118.327,1660757,20180425,http://www.freemalaysiatoday.com/category/leisure/2018/04/25/disney-and-warner-bros-go-head-to-head-at-cinemacon/
750570890,20180425,201804,2018,2018.3151,MNCUSA,DISNEY,USA,,,,,MNC,,,,,,,,,,,,,0,20,20,2,1,3,5,1,5,-0.276243094,3,"Hollywood, California, United States",US,USCA,34.0983,-118.327,1660757,0,,,,,,,3,"Hollywood, California, United States",US,USCA,34.0983,-118.327,1660757,20180425,https://www.altpress.com/news/entry/incredibles_2_opening_sequence
750806870,20180425,201804,2018,2018.3151,MNCUSA,DISNEY,USA,,,,,MNC,,,,,,,,,,,,,0,130,130,13,3,-4.4,3,1,3,-0.413907285,3,"Hollywood, California, United States",US,USCA,34.0983,-118.327,1660757,0,,,,,,,3,"Hollywood, California, United States",US,USCA,34.0983,-118.327,1660757,20180425,http://www.staradvertiser.com/2018/04/25/nyt/smoking-is-off-limits-at-disney-what-will-that-mean-with-fox-in-the-fold/
750806867,20180425,201804,2018,2018.3151,MNCUSA,DISNEY,USA,,,,,MNC,,,,,,,,,,,,,0,111,111,11,3,-2,4,2,4,0.237096091,3,"Hollywood, California, United States",US,USCA,34.0983,-118.327,1660757,0,,,,,,,3,"Hollywood, California, United States",US,USCA,34.0983,-118.327,1660757,20180425,http://www.staradvertiser.com/2018/04/25/nyt/smoking-is-off-limits-at-disney-what-will-that-mean-with-fox-in-the-fold/
750797345,20180425,201804,2018,2018.3151,MNCUSA,DISNEY,USA,,,,,MNC,,,,,,,,,,,,,0,10,10,1,1,0,6,1,6,-4.130162703,3,"Hollywood, California, United States",US,USCA,34.0983,-118.327,1660757,0,,,,,,,3,"Hollywood, California, United States",US,USCA,34.0983,-118.327,1660757,20180425,https://www.vanityfair.com/hollywood/2018/04/disney-pixar-john-lasseter-sabbatical
750797350,20180425,201804,2018,2018.3151,MNCUSA,DISNEY,USA,,,,,MNC,,,,,,,,,,,,,1,161,161,16,4,-4,10,1,10,-4.130162703,3,"Hollywood, California, United States",US,USCA,34.0983,-118.327,1660757,0,,,,,,,3,"Hollywood, California, United States",US,USCA,34.0983,-118.327,1660757,20180425,https://www.vanityfair.com/hollywood/2018/04/disney-pixar-john-lasseter-sabbatical
750816321,20180425,201804,2018,2018.3151,MNCUSA,DISNEY,USA,,,,,MNC,,,,,,,,,,,,,0,43,43,4,1,2.8,6,1,6,2.876106195,4,"Gobelins, Îe-de-France, France",FR,FRA8,48.8333,2.28333,-1429598,0,,,,,,,4,"Gobelins, Îe-de-France, France",FR,FRA8,48.8333,2.28333,-1429598,20180425,http://comicbook.com/anime/2018/04/25/my-hero-academia-anime-fight-tsuyu-toga/
750665757,20180425,201804,2018,2018.3151,MNCUSA,DISNEY,USA,,,,,MNC,,,,,,,,,,,,,1,31,31,3,1,5.2,18,3,18,0.87840983,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,0,,,,,,,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,20180425,https://m.gulfnews.com/business/companies/comcast-formalizes-22b-bid-for-sky-in-challenge-to-murdoch-s-fox-1.2211599
750738675,20180425,201804,2018,2018.3151,MNCUSA,DISNEY,USA,,,,,MNC,,,,,,,,,,,,,0,51,51,5,1,3.4,10,2,10,1.476576577,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,0,,,,,,,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,20180425,http://www.stltoday.com/business/local/comcast-confirms-billion-bid-for-sky-sparking-battle-with-fox/article_2483df6e-0419-5d5a-9d0a-28deb95eb465.html
750783696,20180425,201804,2018,2018.3151,MNCUSA,DISNEY,USA,,,,,MNC,,,BHS,BAHAMA,BHS,,,,,,,,1,46,46,4,1,7,10,1,10,0.420168067,1,"Bahamas, The",BF,BF,24,-76,BF,1,"Bahamas, The",BF,BF,24,-76,BF,1,"Bahamas, The",BF,BF,24,-76,BF,20180425,https://www.iheart.com/podcast/hellbound-with-halos-podcast-28966389/episode/episode-21---bon-voyage-podcast-recent-news-and-vacation-destinations-29241914/
750692599,20180425,201804,2018,2018.3151,MNCUSA,DISNEY,USA,,,,,MNC,,,USA,UNITED STATES,USA,,,,,,,,1,84,84,8,2,7,2,1,2,0.714285714,1,Canada,CA,CA,60,-96,CA,1,Canada,CA,CA,60,-96,CA,1,Canada,CA,CA,60,-96,CA,20180425,http://www.travelmarketreport.com/articles/Annual-Disney-Dining-Promotions-Keep-Agents-Up-After-Hours
750729257,20180425,201804,2018,2018.3151,MNCUSA,DISNEY,USA,,,,,MNC,,,USA,UNITED STATES,USA,,,,,,,,0,30,30,3,1,4,1,1,1,1.561561562,1,France,FR,FR,46,2,FR,1,France,FR,FR,46,2,FR,1,France,FR,FR,46,2,FR,20180425,https://www.spoilertv.com/2017/01/movies-dumbo-news-roundup.html
750816327,20180425,201804,2018,2018.3151,MNCUSAGOV,DISNEY,USA,,,,,MNC,GOV,,MNCUSA,DISNEY,USA,,,,,MNC,,,1,36,36,3,1,4,3,1,3,0.888099467,1,India,IN,IN,20,77,IN,1,India,IN,IN,20,77,IN,1,India,IN,IN,20,77,IN,20180425,http://www.startribune.com/addition-of-fox-studios-to-test-disney-s-anti-smoking-policy/480870591/
